IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
9191,"Abantu bali mu shop, cilepala bashitishamo ifikadoli, elo bambi balesalapo.",Ifidoli ifi fingi sana. Umo umulumendo pabale shitisha naimakana naikata mumusana.,Uyu mulumendo cilepala kwati talecitako yena.,Uwikete mumusana alelolela abantu bese abakwafwilisha nabana.,Kuntanshi yakwe kuli bamayo nabakontama kuli efyo balecita.
9192,"Umulumendo naima mumulu, elyo naikata ibola.","Kuti eme mumulu, kuli abekete amolu yakwe. Bushe finshi ifi balecita?",Aba bantu cilemoneka baleyangala.,Nomba abaekete amatanta yamulumendo nabaya tina sana alaumfwa ubukali ngabamuleka.,Pamangalo nabafwala nefyaku fwala ifya white na red.
9193,Bashitata nababika akamwaice pa moolu yabo.,Akamwana aka nakekata kaleangasha utukumo twabatata tubili.,Nshi aba batata nomwana baleyangala pamo?,Eya efyobalecita panshita iyi. Kunuma yabo kulifintu ifingi sana ifishi bikiwe bwino.,Pumbali kumutwe yamutwe yamwana kuli icola nacikwata ifyakufwala ifingi.
9194,"Bashitata na bana babili bali panse,elyo baikata kamiti ka ma orange.",Aka akamuti nabaka nukula nomba apa bali nabakekata umwana nabawishi. Bushe balefwaya ukuka byala futi?,Efyo cilepala kwati balefwaya uku kabyala.,"Nangula kali muci plastic balefwaya kamene elo bakabyale pamushili bwino ngabaimba, eifi balecita nomba.",Akana akaume kalemoneka nakena kaleimba panshi nolukasu.
9195,Umulumendo aleyangala mu mfula iyabuta panshita shabushiku.,Elo nafwala ifyakufwala fyabuta. Apa ali kumolu kuli ifyaku sheleleka,nomba uyu mulumendo uleshelela ubushiku tayicene?,Ukuicena kuti aicena nomba limbi enshita afwaya ukusheleleka ninshi takuli abantu. ,Eya pantu noku kwine alifye eka kuncende.
9196,"Ibumba lyabantu naimanina , elyo umulumendo umo nafwala fyabuta, balemubika ifintu pamubili wakwe.",Apa bemakene nipamwinsh. Umulumendo umo uwimakene nefintu pamubili alemoneka naumfwa bwino.,Limbi uyu mulumendo kuli efyo acitile pakuti bamubike ifintu.,"Icinso tacilemoneka kwati kuli efyo acitile, alemoneka iwafuka sana. ",Aba lumendo abale fumya ifintu muma plastic bena balemoneka abakaka pamenso.
9197,"Akaice kalebutuka amenshi, elyo uku kali nikucimana cikulu sana.",Amenshi yaleisa ayengi nefimaka kafwile katina eco kabutukila.,Bushe cilepala kwati aka kamwaice kali keka?,Aweh takali keka. Ilingi abafyashi tabaleka umwana ukuya kukamana akakulu ifi eka. ,Cishinka bafwile abafyashi bali mupepi sana balemumona umwana.
9198,Utubaice tukashana tubili tulebutushana mu ng'anda.,"Akaice kali kuntanshi nakalolesha kumulu, akamukalamba kali kunuma kalelolesha umwaice.",Cilemoneka kwati aba baice baleyangalila mu ng'anda.,Eya emobali nimu ng'anda. Kunuma yabo kuli bamayo nabemakana balelanda nomuntu umbi. Bushe ba fyashi babo?,Eya kuti baba abafyashi babana aba babili. Eko bali kuli nama laiti.
9199,Abalumendo bali four balelungisha akamotoka kama sports.,"Babili nabekata kwi taela baleli bika bwino, umo nakwata akaku piminako mumaboko elo umbi alelungisha kunuma.",Aba balumendo cilepala kwati balefwaya uku pwisha bwangu.,Eya eco babelelepo abengi ukwikata ukwapusana pusana.,Cipalile kalelingila uyu mukubomba kamotoka munshita iyi nono.
9200,"Umukashana naimanina, elyo balemukopa kuli mulumendo.","Umukashana naimya na icaku shunkwilako kukuboko kumo, kumbi kuli icaku icingilila.",Bushe uyu mulumendo na mukashana cilepala kwati nkwisa uku bali.?,Bali kumenshi alefwaya fye uku kopa muli ififwele umukashana.,Elo ifi fifwele umukashan fipalile balya abaya kulubuli pama horse.
