IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
3187,namayo uyu naikata baluni Intu balepompa ukutila Ime mumulu,Kwati pali abanininemo mukati ebobafwile ba pupusha kuli iyi baluni,na baluni ine iyi na ikwata nemendela iya kuchalo cha America,Limbi abanininemo balefwaya bomfweko efyo chumfwika ukuninako baluni yamusango uyu,Ehe chilafwaika waninako mufya pusana pusana
3188,uyu namayo naikala pachimuti elo nasansamuka sana,Mule monekafye ati nimumpanga umwaba ifimuti ifikulu,elo nomwenso takwata nagula Pali ebo Ali nabo mumpanga iyi,Afwile pali ifintu alefwaya ukufunyako kufimuti fyali kunchende ali,Ehe limbi echa lengele asangwe mumpanga yafimuti
3189,umulumendo uyu nafwala akasote elo nalolesha na kuchikope,Nechabikile mumutwe chipalile kwati uyu umulumendo alaputula ifimuti ifitali sana,efyo chipalile uyu chilumendo limbi alolekesha pa fimuti ifyamupanga,Ehe elo alemoneka kwati ali panchito pakashita aka,Ehe pantu nefyafwele fyakufwala fyaku bombelamo
3190,chilumendo ale shelemuka palikatu anininepo aka mawilo,Elo takwete nomwenso efyo aiposele mumulu nakantu ale ensha,nabantu Bambi Bali pamulu wabulalo balemutamba uyu chilumendo,limbi kwali ubwangalo bwaififine nabantu balishile mukutambako,olo Bambi baishile muku sambililako
3191,namayo uyu umo Pali fintu alesoma muchitabo chintu ekete muminwe,Elo muchikulwa bali muli nabambi abantu abali kwati bale belenga nabena,nakalimo nimwitempele nabakumana muku longana chapamo,Olo pali efyo baishile muku sambilishanya aba bantu,Ehe efyo chilepala pakuti basangwe chapamo nama pepala
3192,uyu namayo alinabana bakwe kunchende kumo uko bemanine,Iyi inchende baliko ilemoneka bwino Sana notumalaiti twakile,chachine isuma Sana elo chilepala kwati buleya na mukwila,Ehe nabwila nokwila limbi echo baileko iyi inshita aba bantu pakuti bamone efyo twaka bwino utuma layiti ngana bwila,bafwile baliyi temwa sana inchende iyi abantu ngabwa yila
3193,aba Bantu chipalile kwati pali imbila ba lelebila mumusebo muntu bali,Nomba efyo basunsu mene kwati nakalimo balefwaya ukwamba uku butuka ulubilo,efyo chilepala ulu lubilo bale fwaya ukuchinfyanya,Nomba katwishi necho baipentele bonse nga baishile kulubilo,Limbi efyo chale fwaika ati kuyi penta paku butuka ulubilo ulu
3194,umwana uyu alelolesha mumenshi kwati palichintu amwene,Nafwala nechampepo katwishi ngakwali talala ninshi aile kunchende iyi,ndemona kwalitala Sana elo Pali chimo ichili mumenshi chintu aletamba,limbi lisabi lili mumenshi ililepitana,Ehe efyo chapala kwati elya pita mumenshi
3195,uyu muntu mukati yachikulwa ichi alemonekafye amakasa pakwenda,Futi pale mweneka kwati nipanse ali uyu muntu,nakalimo nimwitempele nabakumana mukulogana,Ndemona kwati ewale penta ifishilikwe panshi yamusebo,Ehe afwile ewale penta pantu alifye eka panchende iyi
3196,umulumendo natolokela muli bemba elefwaya ukowa,Afwile alishiba ukusamba pamumana pantu teti atoloke umusango uyu ngata ishiba ukusamba,ala chahine icho pantu bemba nawo alemoneka uwailepela nganshi,Afwile alishibisha ukusamba pamenshi noku fundako abantu alafunda,Efyo chipalile ukulingana nefyo aleiposa mumenshi
3197,uku kunchende Kuli ubwinga nabantu abengi,Ehe ndemona na bana bwinga naba shibwinga baleba shindika kubantu bali kunuma yabo,nokobabikefye ubu bwinga kulemoneka ukusuma sanafye,Ehe kusuma Sana akwakutila bakula umfwa bwino ngabale ibukishapo,Nabo abantu tabale moneka ukufulisha pabwinga ubu
3198,abana Bali naba nyina wabo elo bale tamba abashilika mumusebo,Chipalile kwati aba abantu muma yunifomu pali efyo bale sefya pabushiku ubu,moneni nakamwana kamo naka kwela nakuntu bachingilile nomwenso takwete iyo,Limbi pali ebo keshibe pali aba bantu abalepita ebokale fwaya kamoneko,Olo kali dabwa aba abantu abalepita kale fwaya kamwene keshe
3199,umukashana naikala alesoma ichitabo patebulo,Chipalile kwati ni kasukulu ale belengela ifipepala akwete pa tebo,namukumona chipalile kwati nakalimo nafikosa Sana fintu alesoma uyu mukasha,Ehe Limbi kukaba utuma shindano akula lemba mupepifye,Nechawama chakutila alebelengako muku ipatikisha
3200,aba Bantu balenda mumusebo Bambi baleya Bambi bale bweluluka,Munshi balepita pamulu pale mweneka kwati lisitima lile pitapo,awe nakalya ala pamulu palemoneka kwati Pali inganda imo ifi,Katwishi necho baipangile pamulu nga ni ng'anda,Limbi palibafye ifintu basungilamo ifyapa musebo
