IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
983,Pali shikulu Bantu naikala Pa cimuti icikulu sana,"Uyu shikulu bantu kaili ekelefye pa cimuti icakontoka, elo icaina",uyu shikulu Bantu nakwata nakacola pamusana yakwe,"Kaili uyu shikulu bantu upapile icola, epo ikele,pambali pali ifyani ifitali",ndemona nakutila iyibcende naikwata ulunkoto ulu Tali Sana
984,Ndemona balumendo babili abafwele ifyaku fwala ifya kashika,"Aba abalumendo niba kensha bama honda, kaili neko bali kuli amabwe ayakulu",Nelyo umo umulumendo ale ninika amabwe ayakulu,Uyu umulumendo ali na honda ilyo aleninika pamabwe aya ayakulu,"ndemona namakumbi aya pusana mumulu, yamba aya buta elo yambi aya leta infula"
985,Pali abantu aba fwele ifyapusana pusana kaili balesefya,"Aba abantu bafwele ifya mutuntula , elo bambi bafwele ifya mutuntula kaili mwapita na kala iyabuuta",Aba abantu Bali abengi Sana uku kuntu bale sefyela,"Kaili aba abantu, ifyabaletele pamo kusefya kwine balesefya",Elo bale moneka kwati uku ukusefya nintambi ishanmbo
986,Mukwai ndemona akabwa aka nono akale moneka akasuma ntile,Aka akabwa akanoono kalefwaya ukunuka akamuti ukuli namabula yakatapa katapa,elo aka akabwa aka nono keminine pali ulunkoto,"Kaili pa lunkoto kali, kalifye keka ka le angala",aka akabwa akanono naka kwata nakatambo mumukoshi 
987,mukwai ndemona imisepela shili kwati shile sefya,"Pali ishi imisepela,pali abanakashi babili, no mwaume umo ukwete imishishi iyitali sana pakati yamutwe wakwe",umubi mulumendo ufwele aka fita nakwata nemishishi ishile Mone ukufulungana,"Uyu umulumendo afwele ne shati ilya fita, elo na asama namukanwa",Umbu umwanakashi ndemona nakwata nefya lembwa pamenso yakwe
988,Mulumendo naiminina nenkoto yakwe muminwe shakwe,"Uyu umulumendo nafwala na soko, kaili napapa necola ici kulu sana",mukwai Pali no bulalo uwama waya munuma iya uyu umulumendo,"Ubu ubulalo kaili bwali pangwa nefishimbi, efyo ubu ubulalo bulemonekela ubwakosa","ndemona nakamana panshi iya ubulalo, aka akamana naka kwata amabwe abengi"
989,Nakulubantu nafwala icampepo ica buta aleenda pakashila,"Uyu nakulu bantu alipiata mumusebo,kaili namubali muli ama yanda ayakulu sana",Elo uyu nakulu Bantu nakwata nama plastiki muminwe shakwe ,"Aya ama plasitiki akwete, alemoneka kwati afuma ukushita ifintu",Nelyo aleenda uyu nakulu Bantu ale moneka kwati ale tontontonkanya
990,Pali umulumendo ufwele ifya buta alikwati ali muku posa kabola aka buta,Uyu umwaice ufwele ifyabuta nafwalako nakasote aka fita pakuposa kabola ,Nelyo epo uyu mulumendo ale posela umupila uwa buta pali nomucanja ,"Kaili napamu canga anyantile napoma, elo ne cinshingwa cakwe cilelanga",Nelyo mumbali iya umucanja muli nolunkoyo ulusuma sana
991,Ndemona imbwa shibili ishikwete amolu ayatali,"Ishi imbwa shibili ishi, shili kwati shilepepekana, elo tapali umutende",imbi imbwa ili kuntanshi nelyo imbi ili kunuma,"Ishi imbwa shibili, ili pantabshi naikwata aka mumukoshi aka kashika ngomulopa elo ili kunuma taikwete",Apa epo imbwa shile butukila Pali nolunkoyo
992,Ndemona balumendo nabekala Pali imisana iyaba kabalwe,"Aba abalumendo abanine pali bakabalwe, bonse bali cine, kaili bali kumbali yakamana",ishi mfwalashi shilenwa nokunwa amenshi pambali iya akamana,"Kuntashi yapakamana apa apa le nwa amenshi bakabalwe, kuntashi kuli impili ishikulu",natemwa nsose ati iyincende usuma uku lolesha 
993,apa ndemona kangala wa mangalo beta ati basketball mukwai,Kaili pali nomulumendo ufwele ifya buta ale tanusha uyu umupila wakuminwe,Ndemona futi mulumendo pambali ale lolesha umulumendo uwa fita ukwete umupila ,"Uyu umulumendo ufwele na tayi emukulu ka fundisha,ufunda bakateya wamipila uwa ku minwe",mukwai elo mumbali muli nabantu abale lumba aba abale teya iyi yine basketball mukwai
994,apa Pali icimana icikulu Icilemoneka,Kaili pantashi palemoneka kwati kabwato akanono akali mumenshi,Ndemona notu yanda pambali Pali icimana epo bakulila abantu,Utu utuyanda batukulila munshi yampili ishikalamba,natemwa ukusosa ati iyincede isuma nganshi mukwai
995,ndemona banamayo batatu nelyo bonse nabafwala utwa fita mukati,Aba banamayo batatu balelanshanya kaili bonse nabomfwa bwino bonse balifye abaseka seka,Elo ndemona pacibumba panuma Pali kwati utwaku lemba,"Bantu balenga ifili panuma, pafikope pa lemoneka  impili esho balenga",Nelyo panshi palinakapuna aka nomo akashikwete nabantu abekelepo
996,Shikulu Bantu ale enda na muminwe naimya akantu akakucingilila infula,"Uyu shikulu bantu, naifimba umwamfuli uwa fita elo ale enda pakuti imfula yimuloka",Panshi epo shikulu Bantu ale nyanta napabomba namenshi,"Lwali lwamfula efyo panshi pabombele, nankwe shikulu bantu efyo ai fimbile umwamfuli",Ndemona nenshimbi isha amalaiti naikata panshi pakashila epo ale endela shikulu Bantu
997,Imbwa iya kwata ama sako aya sankana aya fita neya buta ilimumwela,"iyimbwa  ili pamwela naitoloka, kaili nayikwata na cintu icabuta mukanwa",Nelyo iyi imbwa iyili mumwela nimbwa iyaume,"Iyi imbwa iyaume yali palunkoto, kaili nakunuma kuli akantambo ka plasitiki",Nelyo iyi imbwa naikwata nakatambo aka fita mumukoshi intu kafwele
998,Ndemona shikulu Bantu naiminina nelyo ale sekelela,Uyu shikulu Bantu nafwala icisote ica kucingilila umutwe,uyu shikulu Bantu napapa naka cola mumusana yakwe,"Emukwai nifyofine, nelyo umu mu cola nasenda ifintu efyo abomfya ukuniniko impili",Nelyo iyi incende epo eminine shikulu Bantu isuma uku Mona mukwai
999,Ndemona bakangala aba amangalo beta ati basketball,Nelyo bakateya ba basketball babili naba tolokela mumwela balelwila umupila wakuma boko,uyu ufwele Ishati iya buta Ali mukwingisha umupila,Bambi ba kateya aba basket ball balelolesha aba babili abali mumwela,Ndemona futi nabantu mumbali abale lumba aya amangalo beta ati basketball
1000,Ndemona Pali umulumendo ule angala naka skateboard kakwe,uyu umulumendo nelyo nafwala neshati iya buta na toloshi iya fita,uyu mulumendo ngakutila apone kuti aicena Sana intu tafwele ifyakuicingilila,"emukwai nifyofine, eco cawamina ngakuti apone ala ponena Pali ulunkoto",Nelyo ndemona iciyanda icikulu ica buta munuma yakwe
