IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
11905,Abanakashi babili ababuuta inkanda baleenda.,Umo nafwala na amagalashi ayakumwafwa mukumona bwino bwino.,"Aba abantu tabalemoneka abasansamuka sana, nalimo balekumpauka mu kwenda kwabo.","Limo amano nga nayatonta pa cintu cimo, kuti nelyo taufulilwe, walamoneka kwati naufulwa.","Akatalamukila, kulemonekako bashitata abeminine, baleshimika ilyashi."
11906,Umwaume umo uwabuuta inkanda na imbwa yakwe bali mu mpili.,Uyu umwaume alemoneka kwati natemwa sana ukusangwa kuli iyi incende.,Bushe imbwa nasho shilomfwa bwino ukulacita ifintu fya uyu musango?,"Imbwa ilingi line shatemwafye ukukonka abene. Kanshi yena nangu ni mupili, kutemwamo.",Uyu shitata nasenda na icakukopelako ififkope. Cifwile ici cakumwafwa ukwibukisha monse umo bapitile.
11907,"Umwaume umo na umwanakashi nabanina pa citukutuku balepita mumusebo, mumbali ya matuuka.",Kumbali yabo kulemoneka banamayo babili nabashitata babili abeminine balelanshanya.,"Kulifye abantu abengi abalekana lekana, cilamuntu na amakwebo akonkele.","Kuti bafula abantu, pantu kulemoneka amatuuka ayalekana lekana.",Elyo yamo matuuka ayakalamba sana. Mufwile mwaliba ifintu ifingi ifyakushitisha.
11908,Umwaume umo uwabuuta inkanda naikala mu cani alelisha insale yakwe.,"Nomba ninshi uku eshile, ni banani alelishisha?",Afwile aleilishishafye umwine. Nga nibani bengamumfwa uku ukushili abantu abengi?,"Nomba pakuti utampe ukuilisisha, ninshi elyo ulesambilila?","Kuti waba ulesambilila, nangu ulefwayafye ukuya lisha na ukuisekesha wemwine."
11909,"Umwaume umo uwabuuta inkanda, naiminina, nafwala na ifyakufwala ifyakashika.","Uyu umuntu afwele akasote, ama galashi, na icampepo fyonse ifyakashika. Afwile na itoloshi afwele lintu lyakashika.","Kabili nga ulefwala ifyakufwala, balandi ati nga ulepalanya amalangi ninshi walishiba ukufwala bwino.","Nga muminwe umu, ni ka musange kalya ekete?","Kuti kaba ni ka musange, nangu akakulishishapofye inyimbo. Kaili nafwala utwa mumatwi, cifwile nacilila sana palya ali."
11910,Umwaume umo uushelela mu mfula iyabuuta naima mu mulu elyo umubiye alemukopa.,"Nomba kulya konse afikile, teti waicena nga waliponene?","Aba abantu balikanshiwa bwino bwino sana, kanshi nangu ukuti bapone, tafyaseka sana.",Nga cinshi ico uyu umuntu asalile ukuti bese mukumukopafye ubushiku? Teti alolelafye bwaca?,"Nalimo fyakubomfya muli filya abapanga ifyakulanga ifipe ifyakushita. Nga nabasala ati cifwile caba bushiku, ninshi kukopwa ubushiku ifyo fine."
11911,imbwa shitatu shilecena mumfula iyabuuta.,Bushe ninshi imbwa shena ashumfwa impepo?,"Shilomfwa, nomba ukubutuka butuka kufwile kulalenga shaumfa ukukaba.",Ii imo ilemoneka kwati naingilila mu mfula yabuuta. Yaikupafye konse.,Awe shifwile nashumfwa bwino sana ukwangala ififine.
11912,Umulumendo umo aleangala na ulubao lwakwe ulwamipeto kunshi.,Iyi ine incende ilemoneka kwati baipangila ukangalilako.,Bushe ninshi eko basungila ukuti aba abalumendo baleisa mukwangalilako na ishi shine imbao shabo?,"Aba abalumendo bena kutifye apo basanga incende, batambako. Eco bacenjelela ukwangalila pa fintu ifyalekana lekana.",Elyo uyu umulumendo nafulako na ilaya. Limbi ici cilamfwawa ukubikishako amano.
11913,Namayo umo ali mumusebo umulepita abantu abengi sana.,Uyu namayo alemoneka kwati naiminina elyo nakwata na amatontonkanyo sana.,Alemoneka kwati ali mupepi na apakucilukila umusebo. Amatontonkanyo limbi yako aleya.,Nomba uyu alemoneka kwati ni ku ncito aleya. Matontonkanshi engakwata?,"Limbi pali uumufulwishe, nangu limbi alilufyanyapo fimo ku ncito kwine."
11914,Umwanakashi uwabuuta inkanda naikalako panshi mupepi na ilibwe ilikalamba.,"Nafwala na ifyakumufimba mu minwe, elyo aifimba na ku molu.",Limbi nakutalala uko bali. Pantu naipomba na akasalu kambi mumukoshi.,Panshi palemoneka umucanga kwati ulya usangwa ku lulamba lwamumana. Limbi eco kutalalile.,"Kwena ku lulamba lwa mumana kulatalala sana sana mu lucelo, libe akasuba takalatula, nangu mu cungulo lilya kaya kalewa."
11915,"Umwana umwanakashi uwabuuta inkanda naiminina, nafumya na ululimi lwakwe panse.",Bushe finshi ifi ifilemoneka pa lulimi?,Alemoneka kwati nafuma utumapumba pa lulimi. Elyo lulemoneka ulwafimbako panono.,Ninshi iingalenga ukuti ululimi lube ifi?,"Limbi pali ifyo aliile ifyo umubili wakwe wakene. Nangu alilyapo fimo ifyakwatamo ubusungu. Ilingi line, ekufuma ifya uyu musango."
11916,Abaume pabula bali mu bwato baleoba pa kamana.,Kwena ubu ubwato butali sana.,Nalimo nico bwaonda eco bulemonekela ubutali sana.,"Awe, nangu teifyo, ubwato umwakukumana abaume abakalamba pabula?",Ee kwena butali. Ciwemefye akamana nako takakwete amabimbi. Pantu ubwato ubwa uyu musango nga nabubunda.
11917,"Umuntu umo naikala, alelya ifyakulya na ukutamba ubunkolanya.","Uyu umuntu, aipetelefye aikala na panshi. Ninshi takwata imipando?",Afwile takwata. Nangu limbi incende apakubika imipando tapali.,"Elyo ifyakulya nafyo alelya, fyakushitafye, tefyakuipikila iyo.","Kwena limo nga naunaka, kushitafye ifyo bepike kale ukucila ukuya mukuicusha ukwipikamo."
11918,Umukashana alecofa incinga mumusebo uwapita pa kapanga.,Uyu umukashana alemoneka kwati nasekelela sana ukwisa mukucofa incinga uku.,"Kwena ifintu nga fili bwino elyo waya mukwangasha incinga, kulasekelelafye.","Nomba ifi alelolesha kunuma, teti aisanga mu mpanga?",Eco afwalile icakumucingilila ku mutwe. Elyo mumbali umu balibikamo na icakucinga ukuti umuntu eponenamo.
11919,Umulumendo aletoloka apakutantala pakuya pamulu mu cikuulwa.,"Abana ifyo baba, ena apapene namonapo ubwangalo ubusuma sana.","Uyu umulumendo, natolokesha icine. Icilelalnga ukuti nakwata amaka sana.","Apa nga afuma mukutoloka, kupapafye ala butauka pali iyi incende iishele pamulu apa.",Ici cine icikuulwa calikwata ifingi sana ifyakutantalapo. Afwile aleipakisha.
11920,Umwaume umo alesala mati mati iyo baleshitisha.,Kunuma yakwe kulemoneka umbi shitata uulesontelelapo fimo.,Uku bali ni ku mushika uko bashitisha ifintu ifyalekana lekana.,Nomba bushe tebushiku ubu baleshitisha ifintu?,"Ku misumba imo, abashitisha pa mishika tabakomboka bwangu iyo. Ici nimukulwisha ukupangilapo nashimbi indalama."
11921,Namayo umo aleenda alepita apo beminike ifimbaya mbaya.,"Bushe uyu namayo, alifye bwino ku menso?","Awe, alemoneka kwati nakwata icilonda pa menso.",Bushe ici kuti caba cilonda icakumenafye nangu icakuicenapo kumo?,"Limbi kuti caba, nangu kuti aliponenwa na ubusanso bwa mpumo. Limbi pali abamucenene."
11922,"Umwana umukashana naiminina, naikata na amaboko mumusana.","Efyo eminine, kuti wamona kwati ni balya abakopwa ifikpe ifyalekana lekana.",Nalimo balemukansha ukuti nga akula alekopwa ifi fine ifikope.,"Awe kwena ninshi balemukansa bwino. Pantu ifyo eminine, kwati naishiba bwino sana ifyo alelwisha.",Limo ukukansha kubafye ukupitila mu kwangala nga ifi fine.
11923,Ibumba ilya baume na abanakashi ababuuta inkanda naliminina pa lunkoto.,"Kuntanshi yabo, kulipo umo uulemoneka nga uulebalangilila ifyo bafwile ukucita.",Bonse nabaposeshako amano ukuti bomfwikishe ifyo uyu umwaume alelanda.,Bushe ili kuti lyaba libumba ilifumine kwi?,Nalimo libumba lya ku ncito kumo abeshile mukukosha ifibusa na ukusambilila ukubombela capamo.
11924,Abana baleingili mu ciputwa ico baya mukutolokelamo.,"Ishi insapato ishishele panse, ninshi bantu bengilemo ebashishile?",Bafwile ebashishile. Ilingi line tabasuminisha ukwingila na insapato mukati umu.,Awe kanshi ninshi bengi abana abalimo. Pantu shingi ishi insapato.,Kwena balafula limo limo. Kabili nabasanga umwakuya tolauka ukwabula uwakubalesha.
11925,Umwaume umo alebutuka pa bulalo ukupitilila abantu babili abeminine na imbwa yabo.,"Akatalamukila, kulemoneka umbi nao uulebutuka, aleingila mu mpanga.",Ninshi bengi abantu abesa kuli iyi ine incende ukwisa mukuikansha na ukukosha umubili.,"Kwena ifi fine ikwete umulundu na umutelemuko, nincende iisuma sana iyakubomfya muli iyi inshila.",Ifimuti ifiliko nafyo nafilukusha amabula. Ifwile ni nshita iya lusuba.
11926,Umwaume umo uwamubateya umupila uwakuminwe nafwintila umubiye umupila.,Aba bambi balemoneka kwati nabalubana. Ninshi tabaumwene uko uleya umupila?,"Afwile nabakasa. Limbi bacilaenekela ukuti alalwisha ukwingisha akakato, ico ali mupepi na apakwingisisha.","Efyo bacenjele abateya uyu umupila. Palya ulemone kwati alacita ifi, acita fimbi.","Ukwishiba ukuteya nga ibumba. Umubiye eo aposele, kuisanga alifye eka, ewaingisha na bwino akakato."
11927,Abaume babili abafiita inkanda nabeminina panse ya ituuka.,Aba abaume babili nabafwala ifyakufwala ifya bashilika.,Uyu umo umushilika alemoneka uwasekelela ilyo alelandapo na bamo pali ka musange.,Uyu umbi ena nakaka na pamenso kwati pali abamufulwishe.,Nalimo efyo amonekafye nga ali tondolo ico alelolela umubiye apwishe ukulanda poli musange.
11928,Umuntu umo alelenga umbiye pa nkanda yakwe.,Alemulenga icikope ica malangi ayengi sana.,Nalimo balefwaya inkanda shabo shimonekeko ishaibela kuli shonse.,Nangu pali ifyo balelangisha ifilefwaya ukuti bailenge muli iyi inshila.,"Uyu wine uulemulenga, alicenjela sana. Ukulenga umubiyo pa nkanda kwa ni pe pepala."
11929,Umulumendo uwafiita inkanda aleenda mumusebo na imbwa yakwe.,Uyu umulumendo alemoneka kwati natemwa sana ukwisa aleenda na imbwa yakwe.,Abantu bamo balatemwana na imbwa shabo icakuti baba kwati lupwa.,Nalimo atemwafye ukwenda. Ukwikalisha mu ng'anda limo kulanasha.,Nayo imbwa ilemoneka kwati naitemwa sana ukwisa mukwenda.
11930,Umulumendo umo naiminina mu mwinshi wa saca.,"Shikulu bantu umbi alelosha panse, elyo umukashana ena alelolesha ku ntanshi.",Aba abantu balemoneka kwati bali pa bulendo ubutali.,Umulumendo talemoneka kwati natemwa sana ukuba pali ubu ubulendo.,Alemoneka nga uusakamikwe na amatontonkanyo.
11931,Abantu bane bali muli bemba baleowa.,Aba babili ababelele kuntanshi nabemyako na amaboko mumulu. Bafwile nabatemwa sana.,"Bambi babili abalemoneka akatalamukila, balemoneka kwati baleitomona.",Nomba ninshi tabakwata ing'anda pakuti bese mukutomwena uku?,"Iyo, kucitako ifyaibela pakuti mwacefyako icitendwe. Ukulacitafye fimo fine cila bushiku, kuti wasuka wa naka."
11932,Umwanakashi uwafiita inkanda alekolonganika ututabo mumabumba ayalekana lekana.,"Bushe utu ututabo, mulimonshi tulebomba?",Tulemoneka nga tulya uto babomfya ukusambilisishako abantu pa fya bumi bwabo.,Ninshi uku uyu namayo ali ni ku cipatala?,Afwile ali pa cipatala icinono ico bapangila ukuba mupepi na abantu.
11933,"Umukashana ali mumenshi aleowa, naisala na amenso.",Aya amenshi yalemoneka ayalengama. Bushe menshi ya mumumana aya?,Yalemoneka nga ayamumumana uwapangwa na abantu. Ulya bapangila pa ng'anda apo baikala.,Awe ilya mimana ilafwa ukuya owamo sana sana nga kwakabisha. Ulafwa ukuitalalikako.,Limbi eciletele na uku umukashana mukowa. Afwile alefwaya ukutalalikako umubili.
11934,"Umwaume na umwanakashi nabekala pa cipuna nabaishintilila, elyo nabasendama.",Aba abantu bafwile nababombesha icine cine. Balemoneka kwati nabanaka sana.,"Shibantu nafulako na akasote kakwe, akekatililafye muminwe.",Nico talefwaya ukucilinganya umukashana uumushintilishe. Pakuti atushe bwino.,"Bafwile bali pa lwendi ulwakuya ku ng'anda. Nga nifyo, ninshi balaya tusha bwino nga bafika."
11935,"Umwaume uuteya umupila uwa ku makasa, aleingisha akakato.","Nomba aba mwibumba lyakwe, ninshi bemininefye balemutamba?","Bafwile nabafika pa nshita iyakuti cilamuntu aye ipantila, ukulwisha ukwingisha akakato.",Ifi ficitika nga cakuti umupila wapwa ukuteyeka elyo amabumba yonse yabili yafilwa ukucimfyanya.,"Efyo caseka ukucitika elyo ndemona, na apa pene efilecitika."
11936,Umo shitata naikala mu ntemba elyo bambi batatu nabeminina panse ya ntemba ine iyi.,"Uyu uwikele, afwile emwine wa ntemba uuleshitisha ifyo batantikepo.",Nabatantikapo ifisabo ifyalekana lekana ifyapala inkonde na imyembe.,Nomba aba batatu ba shitata ninshi bena ninshi bakonkele?,"Limbi pali uo beshile mukulolela, nangu balefwaya ukushitapo ifi fine batantike."
11937,"Umwaume umo uwabuuta inkanda aleenda, nasenda na akacola muminwe.",Uyu alemoneka nga uuleya ku milimo. Elyo nabikisha amano uko aleya.,Kunuma yakwe kulemoneka icakulenga ica malangi ayengi ayasuma.,Bushe ninshi abantu balengela ifya uyu musango mumisumba?,Ifi nimukulwisha ukuwamya imimonekele iya musumba na ukunenusha balya abatemwa ukulembaula pa fibumba.
11938,Umwaume umo uwabuuta inkanda naiminina apo abantu bashitila ifyakulya na ifyakunwa ifyalekana lekana.,"Ninshi onse uulefwaya ukushitapo fimo, kuyafye palya pene aya beba?",Efyo cipalile. Amatuuka ayengi balasunga incende isha uyu umusango pakuti baishiba ifyo abantu balefwaya.,Ninshi balya abali ku numa ebaleipika fyonse ifyo abantu balanda ati balefwaya?,"Balya bene ebaleipika, elyo babwesha na abantu babapela, balalya."
11939,Umwanakashi na umwaume ababuuta inkanda nabeminina baletamba umwaume uwiminine pa ntemba.,Uyu shibantu nakwata na ka musange muminwe. Ninshi pali abo alefwaya ukutumina?,Nalimo pali ifilecitika ifyo alefwaya ukukopa icikope ukuti aleya alangisheko bamo.,"Kulya lubali, kuli umwanakashi umbi uuleisa. Ena talemoneka ukusakamikwa na ifilecitika.",Nalimo ena talamona ifyo aba bambi bamwene. Nangu ena tafiposeshakofye amano.
11940,"Umwaume na umwanakashi ababuuta inkanda bali pali tu musange twabo, mumbali ya musebo.","Uyu umusebo ulemoneka kwati wapita ku fikuulwa ukwikala abantu, elyo takupita sana ama motoka.","Lelo akatalamukila, pali motoka iiminine. Nalimo abene bekalila mupepi.",Uyu shitata alemoneka kwati nasakamana sana ifyo alelanda pali musange.,"Ifi ifikuulwa ifili mupepi, filemoneka kwati fyapangilwe mu nshita isha kale."
11941,Umwaume na umwanakashi ababuuta inkanda baleitomona.,Umukashana alemoneka uwasangalala icine cine.,"Ili ilaya afwele, lilemoneka nga ilya kwa nabwinga. Uyu shibantu afwile e wiba wakwe.","Ico cine eco atemenwe na sana. Ubushiku ubwa binga bobe, bulaleta insansa sana.","Limo mulabako na insoni panono. Pantu apa baleitomona, ninshi Ibumba ilyabantu lilebalumba na ukubatamba."
11942,Umwaume umo ali na indobo ku lulamba lwa mumana.,"Bushe ifi amenshi yalesabuka, kuti waikata na bwino isabi?",Abalondo abengi batemwa ukuya apali amenshi ayatekanya pantu Isabi talyatemwa icongo.,Nalimo alikwata inshila ekatilamo isabi iyo bambia abantu tabaishiba.,Ico cine eco abeleleko fye eka. Takuli na umbi uulelwisha ukwikatako isabi.
11943,Abakashana babili ababuuta inkanda balesonta iminwe lubali lumo.,Bushe ninshi ilecitika pakuti bonse baisa sontela pa nshita imo?,"Aba balemoneka kwati baleshana, elyo efyo bapekenye pali aka akashita.",Nga cilya icimfulunganya icilemoneka ku numa yabo?,"Limbi bantu abalepita, atemwa bantu baleshana nabo."
11944,"Ibumba ilya ba namayo nabakolongana, nabekala panshi bonse.",Iyi incende iyo baliko yalikupwa mumagalashi kumo na ku mulu.,Lelo mukati babyalamo utumuti utwakuti kumbali kulemoneka nga mumpanga.,Limbi iyi incende baipanga ifi pakuti abantu kuti baisa ikalako na ukutushako.,"Kwena kuli utupuna utwingi, tumo tapekele na abantu."
11945,"Umwaume umo uwabuuta inkanda naiminina kuntanshi ya ibumba, naimya na amaboko mumulu.","Umukushana uyu uwiminine lubali, naikatapo mu minwe fimo ifyo alenwa.",Uku kulemoneka nga ukwangalila abalumendo na abakashana.,Nangu limbi balipangananfye ukuti tukakumane tukese kwatako inshita iyakusefya.,Kuli abantu abalekana lekana. Bonse balemonekafye kwati ni cilamuntu mu calo cakwe.
11946,Abakashana batatu ababuuta inkanda nabekala pa nembe nembe mupepi na umumana.,Uyu umukashana alipama sana. Bushe tekuti watinako ukushelela na ukuponena mu menshi?,Afwile kale atampa ukwikalapo apa. Alipabelela umwine.,"Cine nailaba, ali na pali musange aleshimika ilyashi.",Aba babili nabo nabailaba baletambafye amenshi ayalepita panshi.
11947,Abaume babili aba mumabumba ayapusana aya mupila wa kuminwe na kumakasa balecimfyanya pa cibansa.,Uyu umo naikatilila umunankwe uulemoneka kwati alefwaya ukufwinta umupila.,Kumbali ya cibansa kuli abafukeme balelolekesha ifilecitika.,Kuliko na umo shitata uulekopa ifikope.,"Bonse babili abali pa cibansa, balemoneka abaipelesha sana mukushininkisha ukuti ibuma lyabo elyo licimfye."
11948,Imbwa ilebutuka mu cani na ululimi panse.,Ici icani cilemoneka icauma. Ifwile iyi ni nshita iya lusuba.,Imbwa tailemoneka iyasakamikwa na ico. Yena ileumfwa bwino ukulabutuka.,"Kwena imbwa shalitemwisha ukubutuka na ukucena, kanshi yena ifi kutemwa icine.",Ilemoneka kwati yalibelela ukwisa libili libili mukubutuka muli ici icani.
11949,Ibumba ilya bantu lilebomba umo balongela ifintu.,Muli iyi incende mulemoneka ifibokoshi ifingi sana.,Bafwile balalongamo amakwebo ayalekana lekana.,Ninshi uko eko abantu baya mukukungula ifintu elyo baya mukushitisha abanabo.,"Aba abantu balebombesha sana. Fyonse ifi, kulwisha ukuti bakwate ifyakulya mumayanda yabo."
11950,Umwaume umo naiminina kuntanshi ya ibuumba lya bantu na insale muminwe.,Uyu umuntu afwile eukolonganike aba abantu ukuti bese mukumukutikako.,"Bamo abantu nabaposa amano mukumfwa ifyo alelisha na ukwimba, bambi nabo balemoneka kwati bali na amalyashi yabo.","Bamo abanto efyo baba. Kuti cilya mwalongana, elyo baibukisha ilyashi bashashimike.",Icikankala cakuti tabalemucilinganya elyo tabalecilinganya na bambi abantu abeshile. Icikankala cakuti bonse babwelelamo nabasansamuka.
