IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
5647,Shitata afwele ifyakufwala fya mutuntula-mutuntula naiminina naikata namumusana ,"ififulukutu fili panshi fiingi mune, bushe bali pabulendo nangula cinshi cilecitika?",eya mune ifi ififukukutu filemoneka kwati nabakwata ubulendo," eya mune pantu naine efyo nacimona, elo pakubala nacimona kwati bashilika","cacine ico mune kuti baba bashilika balya abasangwa kufya ndeke-ndeke atemwa ba""airforce"""
5648,umulumendo alecofa incinga mumbali yamusebo napapa nakachola  munuma elyo nafwala nakasote ,"eya mune, elyo kuntashi yaba shikulubantu kukuboko kwakukuso kuli ifimbaya mbaya ifimininefye na cimo icileenda",awe mune ulalolekesha we ine nshacicimona ico icimbayambaya wamona,"limbi amenso yobe nayatampa ukonaika ushite amagalashi mune, icimbayambaya Cena epocili","awe mune nalacita ico,pantu ine cimwenefye ati epocili lilya wacisa njeba"
5649,ibumba lya bakemba baleimba na ukulisha  ifilimba  mumuputule uulemoneka uwafitulukila,kuli abantu abeengi abaletamba bambi balekopa na ukukopa pama lamya yabo,elyo ukuli na umulumendo kukuso uulelisha banjo,"uku ku ncende iyi nakuwama mune, nampo nimbo nshi balelisha kuti waya ciindako mwe",shilemoneka nishilya isha coongo ukumonafye nefyo balemoneka elyo nwcende ukufita
5650,ibumba lyabantu lileenda na lisenda na katundu elyo babili umwaume na umwanakashi nabashalilako panoono,pabashalile abaume nabafula na ishati elyo namayo nafwala na indeleshi ilya kashikika kashikila,eya mune elyo umulumendo uushalile nafwala nakaputula akafita elyo untu waina ,"bushe aba bashalile kuti baba abatemwikwa nangula bakafundisha ba bantu abatangile, ulemonapo shani mune?",ine muntu wandi ndemona kwati batemwikwa pantu uyu shitata nasendesha na umukashana katundu
5651,umuntu umo nakwela pacikwepe icitali aleisa pamulu elyo umbi naikila pacikwepe aleya kuntanshi,ala mune abantu bamo balalila ngabakwela pacikwepe cauyu musango,awe cacine ico ala cilatinya nga tawabelela elyo na ukupona kuti wapona,"cacine mune, nomba kuti walepuka mukuseka ngawasangwapo uko balekana ukukwelapo ",ala mwandi kuti waseka abakulu baletina icapangwa na umuntu kwena
5652,umulumendo nafwala ishati lyafita elyo nakasote kabuuta alelenga kucibumba,bushe lini lilya alenga nangula menshi?,alelenga amenshi mucapala ilini elyo nalenga ubusaka-saana,sana mune elyo alishiba ukusankanya amalangi ,eya mune uyu umulumendo alemoneka alisambila saana ukulenga pantu kwaliba ukwashupa ukulenga ubusaka ifi
5653,umulumendo na umukashana baleshana elyo umulumendo naimya na umukashana mumulu kwati kanya,umukashana nafwala na ndeleshi yakashika kashika,elyo uyu wine umukashana alyonda limbi echo umulumendo akwanisishe ukumwimya pantu ngali uuntu waina nga ninkondo,"cacine mune, abaciinda uyu musango abengi bantu baonda pakutila umulemendo tashupikwe ukumwimya",awe nifyofine wasosa mune pantu pakwimya umubiye umusango uyu ufwile uli mpompa
5654,Umwana umusungu uwayemba naiminina pamwinshi naikata nakuciibi,Nafwala necampepo icabuuta elyo na itoloshi lyafiita,elyo alikwata umushi uusuma uwabuuta elyo uwalalilila,"kasuuma akamwana aka, elyo akamoneka akatekanya",cacine ico wasosa mune kuti naine natemwa ukukwatapo umwana uwayemba elyo uwatekanya nga uyu
5655,cinkupiti wabantu abafwele ifyalekana-lekana bali kuncende iyilemoneka kwati nikucisankano,Muncende iyiyine muli ne fintinshi fitunshi,eya mune cilemoneka nabakwata ukushitisha kwacinkumbawile ,kuti caba ifyofine pantu abantu nabafulisha muli iyi incende,"eya mune nifyofine wasosa mune,elyo abaleshitisha nabo balemoneka beengi"
5656,Bana mayo babili elyo na shitata uno nabekala mumuputule elyo shitata na namayo bekele pafipuna namayo umo ena ekele panshi,Namayo ekele panshi namwentula cilepala kwati pali ifimusekeshe ifyo baleshimika,eya mune elyo shitata nacefya na utumenso kwati uuntu akolelwe,"balemoneka nga ulupwa, ulemonapo shani mune?",eya mune kwati umo pali aba bana mayo ali upwa kuli uyu shitata elyo umbi ninkashi
5657,namayo umusungu napaapa akanya pantanshi yacifuba elyo shitata umo aleenda pantanshi yakwe,"umwana wine alelolesha kunuma, cipalile kwati pali efyo alepweneka",eya mune elyo shitata aleya pantashi nalekelesha namagashi yakwe yali munuma,namayo napapa na icola ca fiita kukuboko kwakukulyo,"cacine ico,shitata alemoneka mukote pantu nepala lyalisebeka"
5658,"umulumendo natoloka mumulu pali ""skate board""",bushe mune taicene pakufika panshi pantu  naima sana mumulu,mune nga tacenjele kuti akuula ameeno panshi nomba alemoneka nga uwakanshiwa eicho taicene,awe mune ubu ubwangaalo bwena kuti waifuna ngataucenjele,ico cacine taubepele mune ifintu fimo tekwesha ukucita kwati kuilombela imfwa
5659,umukashana nafwala ishati lyabuta nakaputula kafita ali kucibansa aleuma umupila,umukashana wine nakaka nenkanshi pamenso pakuma umupila,"alemoneka aletaya ulya umupila wakuminwe batila mu cisungu ati ""Volleyball """,awe ena naposako amano kumupila aleteya,Cacine mune naico apa eminene ninshi aleselula eicho naposeshako amaano
5660, abalumendo nabekala panshi elyo umo naimina nafula na ishati,balemoneka kwati bafuma mukuteya umupila nomba baletusha,cacine mune balemoneka abanaka elyo kwati bafuma mukulusa,"aba bena cishinka mune nabalusa, pantu tabaleloneka abansansa",cili kwati abaakalamba beminene uku eba kakansha wabo limbi balebakalipila
5661,Namayo umufishi naikala na akalumendo akafishi pacipuna camapulanga,"elyo panshi bashingulapofye neloba, kunuma yabo kumbali kuli nefitabo fyalekana lekana",eya mune ilemoneka nicende yamasambilo bekelemo aba bantu,bana mayo abo ninshi bacita bwino ukubwekelamo kusukulu pantu isukulu likankala sana,cacine isukuku likankala nomba mune aba ine ndemona ati niba kafundisha tebasambi iyoo
5662,Umulumendo nafwala ishati lyabuta napapa nakacola ali palupili,"ine nasakamana, umulumendo alemoneka uwalwalilila elyo bushe  cinshi alecita apa?",awe cacine ico mune tekuti njishibe limbi naya mukumona ifilengwa na lesa,"limbi nifyo fine mune, ine nacimona kwati ali namatotonkanyo ayengi icakweba ati kuti ayipaya nokuyipaya",awe cilemoneka nifyofine wasosa mune abantu amatontonkayo tayabacita bwino
5663,Namayo ali mucende bawashishamo ifyakufwala alefumya ifyakufwala muli ififine ifiwasha,bushe mune emukutila acileta ifyakufwala mukumuwasisha nangula shani?,eya mune nifyofine wasosa alemoneka acisa mukuwasha ifyakufwala fyakwe,awe ifi fisuma filacefyako incito pang'anda,awe mune ifi fintu filapanga umuntu umuanag'ani ukutifye na ukuwasha konse kutwala ukwa ifi awe
5664,abalumendo babili abasungu balebutuka mukalale elyo kunuma yabo kuleisa shitata namoneka na bwino,shitata uyo ali kunuma alemoneka kwati aleya kuncito ukulingana nefyo afwele,eya mune namoneka ubusaka ali kwati alabomba incito yalondoloka saana,"ala bamo babafye nobusaka, tapalipo limbi nencito babomba iyamano","ala mwandi,nga wabusaka ninshi cawama pantu bashitata ubusaka tesana,elyo abalebutuka umo afwele ifyakufwala ifyafita elyo umbi afwele akaputula kabuuta elyo neshati lyakashika"
5665,"Abalumendo baleangala ubwangalo bwa ""ice hockey ""elyo umo napona panshi mupepi necipanda",bushe mune nimuli snow baleteyela ububwine ubwangalo?,awe mune nipanshifye nomba palaba apatalala saana kwatifye ni muli snow,"cawama naishiba mune, nacimona kwati muli snow umo baleteyela","awe mune batila ""uwakanwa taluba""eichi wacita bwino ukwipusha wamona waishiba"
5666,cinkupiti wabatu naikala muncende yakulilamo elyo muli umwafitulukila,umumwine muncende nababikilamo na ifitunshi tunshi pakutila baletamba ilyo balelya,cacine mune elyo bonse abantu balemoneka abatekanya elyo abamano,eya mune limbi bamo pali efyo beshile mukusambilila apa pene pali iyi incende,cacine ico mune limo kufilye kulaba na ukusambilila tekucilishafye na ukulya kweka
5667,Bashitata batatu baleanshika ifitenge panshi elyo umo pali bena nafwal nefyakufwala fya bashilika,"eya mune, bushe tekushitisha baleshitisha mune?",eya mune cilepala kwati bali pakwamba ukushitisha,baletantika bwino fyonse filemoneka pakutila basala bwino abaleshita,eya mune limbi balefwaya basalepo ifilemonekako bwino eico baleyanshikila panshi
5668,umwana umusungu umwanakashi aleyangasha amaluba mupanga,nafwala nendeleshi yamaluba maluba elyo aba na umushishi uwabuuta,eya mune nomba uyu umwana uku ali eka bushe tekuti bamusume kuciswango icapala insoka.,"awe mune ndemona aya maluba yabafye panganda, teti bamushe umwana mumpanga iyoo",awe nga wasosa ico mune ninshi cawama pantu ine naciba uwasakama ati kuti asanswa umwana uyu
5669,Bamayo balesambika iminwe shamwana umulumendo,eya mune cikankala ukusamba kuminwe panuma yakubomfya icimbusu,cacine ico wasosa ukusamba kuminwe kulalenga mwataluka kuma lwele yapala ukupolomya,"cacine mune, elyo caliwama ukutampa ukusambilisha umwana ayo mano ninshi acili umwaice",eya mune  ifyo wasosa cikankala elyo caliba icayana pantu abana balakula bwino elyo namano
5670,umulumendo alekwela ulupili naikakila na intambo mumusana ,elyo ulupili lwine alekwela lutali mune bushe teti apone?,mune ukupona kwena kuti apona eicho akakile nentambo mumusana pakuti yamwafwilishako,"cishinka wasosa mune, elo iyiyine ntambo ninshi yalikosa saana pakukana putuka",eya mune yalikosa saana pantu emo babika imyeo yabo eicho ifwilefye ukukosa
5671,"Bana mayo babili nabekala pamupando wamapulanga  baletamba umulumendo aleshelela pali ""Skateboard """,banamayo bonse babili nabaposako amano limbi balemona kwati kuti apona ai mune?,eya mune pantu ukwangala kwamusango uyu kwaliba ukwashupa nga ashelelafye panoono ninshi capwa aya,awe bacilingafye bamukanya uyu mulumendo pantu kuti aifuna,cacine nomba kaili walishibafye efyo abalumendo baaba nangu bamweba tekuti ateshe
5672,ibumba lyaba kemba nabafwala ifyakufwala ifyapalana elyo beminine mumbali yacikulwa balelisha,ifyakufwala bafwele fintu fyafita elyo umo nakwata naci banjo icikuulu,cacine wasosa elyo babili bakwete amapenga ayo balelisha,kumpela kuli nabantu abali nencinga nabakolongana kwati pali efyo balelanshanya,eya limbi baletamba ililine ibumba lya bakemba
5673,"umulumendo ali pamumana uukalamba aleshelela na pamukuku na ""Surfboard""",umumana wine uyu uukulu nangu aleshelelapo ,eya mune afwile alipama pantu takwetepo na umwenso iyo ati kuti anwina,"cishinka ifyo wasosa mune, pantu umumana aleyangalpo wena naukulisha limbi kuti mwaba nengw'ena",cishinka wasosa ifimana ifikulu nga ici mulaba ifiswango ifingi saana
5674,"umusungu umwaume aleyangasha imbwa yakwe ,elyo imbwa naitoloka mumulu pali necho ikete kukanwa",bushe abantu balya abekele kumbali baletamba uyu umulumendo ne mbwa?,eya mune cili kwati kuli amangalo yakwangasha imbwa elyo na ukucilikana ukumona uwakanshapo imbwa saana,eya mune abantu abaletamba nabafitemwa bambi balekopa nokukopa,eya mune filemoneka kwati filawama ukutamba pantu  imbwa shilacita ifipapusha abantu abengi
5675,umwana umusunga nafwala ifyakufwala ifyafita aleyangala mumuputule,eya mune elyo nakwata nefyakwangasha ifyapusana pusana,cacine na umuputule alimo ulemonekafye uwabusaka elo uwabunonshi-bunonshi,limbi abafyashi bakwe balibombesha ,cacine mune umwana pakumoneka ubusaka elyo na ukwangala uyu umusango abafyashi bafwilefye bali bombesha
5676,umukashana naikala pakati yabasungu bashitata babili elyo alelanda mucitunshi-tunshi,bashitata bonse babili nabamwentula nampo finshi umukashana alandile ifibasekeshe,cacine ico wasosa mune pantu nacipapa ukumona bonse babili baleseka,eya mune elo ena namayo ninshi aposelefye amano mukulondolola,cacine alemoneka naposeshako amaano kufyo alelondola icakuti tabaposeleko namano abaleseka
5677,umwana umulumendo umusungu alesamba pamumana,nafwala necakumucingilila pakutila enwina,eya mune elyo alemoneka uwansansa limbi ameshi nayawama,"eya mune, ala nokukaba kwine kutiwaumfwa bwino ngawaingila mumenshi",awe cacine pantu inshita shino kulakaba mwandi 
5678,umulumendo umusungu nafwala na ishati lyafita namagalashi elyo pali echo ekete muminwe napaapa na ukupaapa,mumusebo muli nanamayo uuleenda nasenda necola elyo nafwala nakaputula akepi,eya mune  iyi incende kwaliba ifimuti ifingi ifya katapa-katapa,"cacine mune, ifimuti fine ifi fyaliwamya incende iyi",cishinka uwabyele alitontonkenye saana pantu fyaliwamya incende
5679,umuntu umusungu ali kucende ukuli cinkupiti wabantu naimya nakapepala akanoono apalembelwe ifilembo,"mune cilemoneka kwati kuli efyo beta ati ""demonstration"" uku kuncende ukulingana nefilembelwe pakapepala emishe mumulu",cacine mune cipalile kwati bakalemba welyashi ebalecita ifyofine wasosa,"eya mune, limbi balitampa ukukanya abantu ukukopa",awe mune cili kwati kuli abantu abaipanga ukuba bakalemba welyashi elyo balecita ubusanso
5680,cinkupiti wabantu naikala panshi palunkoto elyo umo umuntu natambalala necisapato icafita icibi,ifyakufwala nafyo afwele mune fili ifyalepauka,cacine bushe mutuntulu uyu muntu nangula muliko nakabushilu,"awe mune, ifyo afwele efilya beta ati ""fashion"" mune tebushilu awe",awe mune nga ee fashion iyi katushalilefye mwe umuntu alemoneka kwati lishilu awe
5681,abantu babili nabeminina kumbali yacimana elyo akasuba kaleingila baleitomona,ala mune nabamoneka bwino elyo nabaikata namumusana,cacine balemoneka bali itemwa saana pantuiyi incende tekwakuyafye na uuli onse,"ala mwebalumendo mwalishupa, bonse kubatwala kuncende imoine ",ala mwandi kabili ninshi eyalinga ukuitomona ukwabula icintu bwingi
5682,ibumba lyabantu lileshana pakati elyo abakote nabekala mumbali baletamba,umukashana nasekelela awe uku kuntu nakuwama,eya mune elyo nabo abafishi abakote bekeleko nabo balemwentula,nampo beshile mukusekesha abakote nangula finshi filecitika mune?,eya mune niwmebo wasosa uku kukemoneka nga kulya basungila abakote 
5683,abalumendo abasungu babili umo alepilibuka  mumulu elyo umbi alemukopa,"eya mune, nomba panshi pene apa afwile ukuponena pali ifyani ifyauma katwishi nga taicene",awe mune icikulu abalilepofye ukufishapo amolu ninshi alabafye bwino,"awe nacisakamana mune, nomba ifyo walanda awe ninshi takuli nakusakamana ",cacine mune abalumendo balishiba efyo bangala pantu ukwangala kwa musango uyu kwaliba ukwashupa nga tawishibe efyo ulecita
5684,imbwa ileenda mumusebo naifumya na ululimi panse,imbwa ine iyi Yaba namalangi yabili elyo ilenyanta pamabula ayauma,eya mune ukumonafye ifyo ifimuti fiponeshe amabula cilepala kwati ninshita yalusuba,awe ulusuba kwena ifintu filoma kano mumainsa emo ifimuti fimoneka ifya yemba,cacine eicho bamo bena balatapila na ukutapila pakuti filemoneka ifya yemba umwaka onse
5685,bashikulu bantu nabafwala busaka-busaka nabeminima kuntanshi yabantu balelandapo fimo,"mune balemoneka kwati balelongana, bushe naiwe efyo wamona?",eya mune balemoneka kwati ni nte sha kwa yehova,balemoneka bwino ngabaleya kumapepo kanshi kuti baaba ebo,eye mune ebatemwa ukukolongana muli uyu musango elyo na ukufwala
5686,umukasha naikal pali efyo alelemba mucitabo elyo umulumendo alelolesha efyo uyu umukashana elelemba naiminina,bashikulubantu nabo baletambakofye nabekata namumusana elyo nabamwentula,eya mune elyo uyu wine umulumendo napapa necola cafita munuma,"cacine wasosa mune, elyo petebulo pana notubotolo twamenshi",eya mune kanshi nautumona elyo pali nafimbi ifitabo ifiselwe
5687,abasungu batatu baleagala muli snow balemoneka abansansa,bushe mune bonse nibana mayo?,awe mune ulya afwele ica mpeepo ca makumbi-makumbi alemoneka nga umulumendo,"eya mune, elyo abakashana nabafwala ifyampepo fya kashika kashika",eya mune elyo bonse nabekala panshi katwishi nga tabaleumfwa ukutalala
5688,umulumendo na umukashana nabafwala ama shati yabuta elyo nabakwela napali bakabalwe kunuma yabo kuli nacinkupiti wabantu,bushe mune bali mukutampa ukucimfyanya?,awe mune balemoneka kwati nibakapokola ebalesunga umutende uku kwine bali,nomba mune balesungila icibote pali bakabalwe kwena?,eya mune kaili bafwile ukulaendauka aba tababomfya ifimbaya-baya
5689,abakashana babili bali mwibala lyamaluba elyo nabamwentula,"elyo nabafwala nefyafita,  nomushishi bonse uwalalilila",elyo bantu bayemba elyo na utumeno twabuta kwati twakanya,"cacine mune awe basuma bonse babili, bushe umo temulumendo mune?",awe mune ine ndemona kwati bonse bakashana mwe
5690,abantu batatu nabekala elyo umo alekopapo fimo,umukashana ekele pakati nakumbatila na umulumendo ekalile kumpela,cacine belemoneka balitemwana aba bantu babili,"cacine mune, efyo ulya aposelefye amano kuli fimbi pakuti elabacilinganya",awe alikwata amaano kanshi kuti natemwa ukukwatako umunandi uwaba ifi
5691,namayo umufishi alepelulapo fimo kwati maale,nafwala na icitenge ca katapakatapa elyo necitambala can buuta,cacine mune wasosa bushe tekuti alwale icifine pantu kulemoneka ulukungu,"ala teti alwale mune, balibelela ukupelulula ukwabula na ukulwala",awe kanshi nga ni ifyo wasosa ninshi cawama pantu nacisakamana
5692,abantu babili nabaikumbata elyo umukashana naikata na icibokoshi kukuboko kumo,bushe mune naubelenga efyo balembele pacibokosi?,"eya mune balembelepo ati ""free hugs"" emukutila shani mune?",emukutila balekumbatila fye ukwabula ukulipilapo naakamo,awe mune kanshi kwaliba na ukulipila ukukumbatafye awe icalo nacishupa
5693,umwana umusungu naikala petebulo balemusambilisha ukuteya isolo,abalemusambilisha balemonekafye iminwe na itoloshi lyabuuta,cacine bushe kuti baba nibawishi bamwana uyu,"awe mune teti njishibe, limbi kuti baaba niba shikulu bakwe",cishinka icho tabalemoneka pamemso cili icashupa
5694,ibumba lyaba lumendo bane balelisha inyimbo elyo nabatoloka mumulu,pali na umukashana uufwele ifyafita,eya mune elyo cilemoneka nacilila nga pantu uku ukutoloka takuibelele,eya mune kulemonekafye ati nacilila mune kuti watemwa ukusangwako,cishinka aba bakemba nabasekelamo
5695,ibuumba lya bakashana lileshana elyo naliposa abakashana babili mumulu,"ala ifi baciinda filamoneka bwino mune, elo balikanshiwa pakuti tabaponeshe ababiye",eya mune nangu nabo batemwa ukufwala utupimpinya balelanga abantimu amatanta tafinsekesha ine,awe mune efyo bafwala pakushana tapali efyo wingacita,"awe ifi fyena fyacilamo we,kwati balefwaya ukushikula abaletamba"
5696,umuntu ali pa cituku-tuku cakashika nalalilila nako kwati alefwaya ukupona,"ala uyu namutekenya naiteyanya, ifi afwele teti aicene nangu aliponene",cacine elyo ici icituku-tuku cilabuta saana monafye efyo ekele,Sana mune elyo ali kanshiwa kumonafye efyo abwitwishe,eya ala mune pakwensha umusago uyu ufwilefye walikanshiwa pantu kuti washa ameeno pamusebo
5697,umwana umusungu alefwaya ukubula incinga yakwe,bushe nicinga yamwana ilya ili kuntanshi yakwe?,eya mune ni cinga yakwe alefwaya ukubula,umwana alemoneka uwadabwa kwati pali efyo alufishe,cinshinka ico elyo kabili ali uwabusaka saana baliposako amaano abafyashi bakwe
5698,bashitata batatu nabeminina kumbali yacimbaya-mbaya iciminine elyo kuli na ukwiminine incinga ishingi,iciinga shiminine shiingi bushe mune shakushitisha?,awe mune kwati kulifye abeshile nasho,"awe shiingi shena elyo shilemoneka kwati shipya, elyo limbi ababene bakongolongene ebaletele ai mune",awe limbi nifyofine wasosa mune ine nacimona ati limbi shabantu baketandala
5699,"umulumendo nafwala ifyafita elyo aleyangala na umukuku pali ""surfboard""",bushe umukuku tawamusende uyu umulumendo?,awe mune alemoneka uwakanshiwa mubwagalo ubu,ala mune alikanshiwa pantu umukuku ulepaya,cacine ico mune ifi ifimana tekwakutwala umusamwa pantu balafwa
5700,umwana umusungu ali kumbali yamumana namwentula-nokumwentula,umwana nafwala necampepo elyo nendeleshi ilyalelema nganshi,alemoneka uwansansa kwati pali ifilemusekesha limbi amenshi nayawama," eya mune, nangula pali abo amwene ukukwine alebutikila",cacine ico wasosa mune pantu nasekelela 
