IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
4421,abalumendo babili abasungu bakemba baleimbila abantu ,bafwele ifyafita elyo nefyo balebomfya ukwimba napo bali napafita,"umo naikata na banco alelisha palya baleimbila pamo, nasekelela noku sekelela palya aleimba",abali lwamupepi napo baleimbila naposako amano mufyo balebembila,"cine nabamoneka ati nabafilisha ifilimba uku kuntu balelisisha abantu, elo cili nalimo balafolelapo pakulisha kwabo"
4422,umusungu umulumendo aleangalila pali bemba elo ninshi kuli icimwela icikalamba,"cine, chilemoneka euli fye mumabimbi pali iyi inshita  ",nafwala insalu iyakashika kumulu nanyanta na pa mbao iyaku bashilila eyo babomfya ukwangalila pa menshi,kwena takwata mwenso pantu icili conse nga calichitike teti pabe ubumi  pantu takuli uwakumwafwako,"abalumendo abapalamina nama bemba efyo baba, maka maka abasungu, taba kwata umwenso kufya musango uyu"
4423,banamutekenya bale ensha cimashini babomfya ukwimishako ifyafina ifya lekana lekana,pafyo baleimya pali amabwe yakukuulila pali iyi icende yabukuule,"cine balemoneka balepekanya incende iyi uku bombelapo nangula ntile uku kuulilapo fimo, elyo pantanshi yafi mashini kulemoneka ishitima",nalimo balekusha icitesheni ce Shitima pankuti chikumane abantu abengi ababomfya  ishitima,"kuti caba nge fyofine kwena, balefwaya ukupanga apa kalamba apo abantu bengala kwelela ishitima nga lyafika"
4424,umwana wa nkanda yafita ali mumulu nabamwimya ukubomfya intambo ishikalamba ,natemwa nganshi ukuba mu muulu elo nakasuba  nako nakabalika,"cine katwishi nga nikwisa uku ali, ukusekelela kwena nasekelela mukasuba umu ali panse epo bamwimishe",aleipakisha nganshi ukwangala muli uyu musango elo tachaseka abana Ba uyu mushinku ukutemwa ukwangalila mu muulu abengi balatina,"cacine mwasosa, uyu umwana aliko uwaibela pantu insansa ishi tebonse abana abenga shikwata pakuba mwiulu nga uyu"
4425,bashitata babili abasungu nabekala mupepi na menshi ayaba muco bapanga ,elyo kutanshi yabo kuli banamayo abasungu abaleshimika ilyashi,"elo amenshi yali pakati yafikulwa, bonse cili nalimo balefwaya bomfweko akamwela akapita ubushiku",cine nalimo bantu baupana nomba balebomfya iyi inshita kukulashanya banamayo beka elyo naba shitata nabo beka,cine efyo filemoneka aini? nangula bantu abele mukutandala kuncende imo iyo tabayako
4426,umwanakashi umusungu aleangasha indimu shibili isho aleposa muulu pa nshita shapusana, kwena alishibisha ici changalo pantu indimu shilefika pa nshita ninshi imbi ili mu muulu,"elo nafwala insalu iya fita kumulu, nasekelela na saana apa ale angasha indimu ishi ekalile ukuposaika",kunuma kumwakwe kuli ne linga ilyakulwa bwino,mukumoneka kwakwe ali palubansa panse iya ng'anda ekalamo
4427,Umukashana umusungu aleipika imbukunya matobo yamu poto,natinako pantu apa alepilibula cilemoneka kwati yalaponena panshi,"kaili tale bomfya ucakupilibwilako, aleitoloshafye pa pani palya aleipikila","cine ,Kwena ifi alepilibwilamo enshila imo iyo bepikilamo imbukunya matobo ya pali pani","tala ishibisha uku pilibula nokubomfya umusango uyu, munshiku alemoneka akabelela"
4428,imbwa ileenda kumbali ya menshi yali bemba naikwata nakamupila aka mutuntula mu kanwa,kuntu ileendela takulemoneka abantu nangula imbwa shinankwe nalimo kutali ifumine,limbi abene ba mbwa iyi baciposa akamupila apatali pakutila ileya ikatole,nalimo pantu fintu ileyenda nafipalako ifyo imbwa batumine yenda,"cacine, nde enekela abene babelele uku ilolele naka mupila mukanwa imbwa iyi"
4429,abalumendo ba nkanda shapusana pusana baleteya umupila wakuminwe ,naukankata uyu mupila pantu abalelwishanya bali namukuponena panshi,"cine aba abapalamine umupila nacimoneka bali mukupona, mumbali yaci bansa kuli ibumba ilishile mukuba tamba",elyo kuli abantu abengi abalebalumbilisha,"uyu umupila cilemoneka naukosa, katwishi abala cimfya abanabo nga nibanani"
4430,bashitata abasungu baletinika lamya Lilya  bali panshi yamugodi,cine mumugondi wine mulemoneka fye amabwe panshi napamuulu,"cine cine mulemonekafye amabwe, katwishi nga mugodi wanshi uyu alimo shitata",nalimo mu mugondi uyu bembamo umukuba nelyo amabwe yambi ayauma umutengo,"cine, elo uyu shitata alemoneka eulolekesha pami bombele isha mumugodi umu"
4431,umukashana umusungu naikala pacipuna ca mbao akasuba alelolesha na pali lamya,nafwala necha mpepo cafita elyo ne  nsapato ishilefika muma kufi,nafwala nama galashi ayaku cingilila amenso yakwe kubukali bwa kasuba,"cine, nakwata ne chola cabutulukila pa  chipuna ca mbao pantu ekele",alemoneka muntu uwa fyuma ukulingana nefyo afwele necola akwete
4432,umwana umusungu umunono umukashana nasendama pamupando,pantu ali pali nobulangeti bwa makumbi makumbi,"alemoneka na angala saana, eico anakile umusango uyu pantu noku sendama kwine umubili ulemoneka nalimo aiposelepofye",nomba bushe  ukusendama kwa musango uyu bushe umubili walatuusha fye bwino kwena?,"iyoo kwena teti utuushe bwino, nde enekela abafyashi bakwe balamu twala kumuputule wakwe bamusendamike bwino"
4433,ibumba lya balumendo abaice nabakumana bale angalila pa menshi ayale sansa ufuma panshi mukalale,"cine, kuli ne bumba na limbi abekele mufipuna elo bambi baletamba ifilechitika ",balemoneka nabomfwa bwino ukwangalila pamenshi aya aya sansa panshi mu kalale aba abana abalumendo,"cacine,ukuleka  abalumendo ukwangala muli uyu musango balomfwa bwino nganshi",elo pabantu abekele kulya mwaceba ndecetekela pali abafyashi babo abalebatamba abalumendo mumyangalile shabo
4434,"shitata na namayo abasungu bali mucikulwa cilya bashitishamo ifyakulya no bwalwa, shitata alelya ifyakulya elo namayo naikata ubwalwa ubo alemoneka ali mukunwa","cine, baleipakisha akashita bali pamo pantu bonse baleseka",bushe aba kuti baba abatemwikwa nangula shani? pantu kuli ine balemoneka nalimo bomfwanafye ngefibusa,kwena kuti caba ngefyo fine musosele,"cine cine, balemoneka fibusa abalelwisha ukwishibana bwino limbi palya tabala ponena mucitemwiko"
4435,abaume abalemana abali patupuna utwama wilo bali kumangalo ayaku cimfyana ulubilo balecimfyana,umo pali aba ali kutanshi ya bonse elo bena balelwisha ukumusanga,uyu uuli pantanshi alemoneka alikwata saana amaka mumaboko pakuisunkilisha noku bacila bonse intanfu shonse isho,ee alyanguka iminwe nangula aliipekanya mukulinga kuli uku kuchifyanya ,cine alesenda icikombe pantu napita apo bamwena uucimfishe abanankwe
4436,umwana umunono umukashana umusungu nakupika imbale pamutwe ninshi naikala nasekelela,cipalile iyi mbale eyo acilabomfya ukulilapo nomba apa napwisha ukulya,"cine efyo capala, nomba bushe umwana ta lamfye imishishi ifi akupika imbale kumutwe?",encito yabana iyi yine bena tabasakamana ukuti umushishi walalamba chikulu fye nabachita ifilebasekesha,awe kwena kukosa noku sambika abana pakutila baleba ababusaka nenshita iyitali
4437,umukashana umusungu ale enda mukalale naikata naka cola kuminwe,nafwala nefya makumbi makumbi no mushishi wakwe utali nganshi,mumyendele shakwe alemoneka ale endesha pakutila afike bwangu ukuntu aleya,nalimo abakalamba nabamutuma fimo ifyo bachimweba ukuti  afilete mu nshita yalinga,"aini? nimwe mwasosa, alemoneka nalimo muntu batumine pantu temukalamba saana nankwe"
4438,"umukashana umusungu natoloka pakwimba aleimba, alemoneka aleumfwa bwino ifyo aleimba",cine kulemoneka alifye eka lintu aleimba nafwala nakaputula akepi aka mututula ,"nafwala nensokoshi isha kashika nelaya iya makumbi makumbi kumulu, nacita nokuposa amaboko mumulu pakwimba",iyo kwena aba na maka yakucita fyonse ifi pakwimba,cine aba namaka elo futi alitemwa ukwimba
4439,bashitata abali cine abale moneka nalimo niba mwenye balelisisha ifilimba kuncende imo uko baleba tamba kubantu,ibumba liletamba linono elo ni nshita yabushiku,"cine abantu abaliko banono, limbi elo balefwaya ukuipangila ishina aba abaleimba","cine, abantu baletina ukufula pa mulandu wa malwele ya covid 19",nomba tabafwele utwaku icingilila pamyona napatunwa uku kuntu babelele
4440,abakashana babili abaku fyalo fyaku kapinda aka ku kulyo baletoloka umusebo mukalale,nabancicila mu nemyendele yabo nalimo balebutukila fimo,"cine naba cincila, limbi nabacelwa ukufika ukuntu baleya, elo uuli pantanshi alemoneka kuli efyo ashitile mu kalale",ndemona balebutukila ishitima nangula ichimbayambaya ico bana mutekenya  bacindika inshita,"cimbayambaya cilya icisenda abantu abengi, elo kasuba aka bonse balepitilamo mu kalale umu"
4441,abantu bali muncende umo bashita ifyakulya noku liilamo,uyu namayo naposa amano ku ntanshi yakwe bushe finshi alemona?,"uyo namayo alelolesha shitata uufwele icabuta kumulu netoloshi ilyafita, katwishi nga alefwaya ukumwenekesha ifyo alecita","cacine kwena,nalimo alimumwenepo kumo nomba tashinikishe ukutila eo","ndemona kwati efyo cili ifyo fine, nde cetekela nga camupamfya saana namayo uyu alamusosha shitata"
4442,"abasungu batatu, shitata umo na banamayo babili bale enda pantanshi yacikulwa ico balengaulapo mu kalale",ukulengaula kwalilenga icibumba ukumoneka ica busali nganshi,"cine icibumba cili icabusali kwena, elo mumyendele shitata alelolela ukuntu balefuma banamayo aba babili",cacine bonse fye abali apa bali abapafiwa ne fikabilwa mu bumi,cacine pamenso bonse balemoneka fye abali namasakamiko
4443,abantu abaku fyalo fyaku kapinda ka kukulyo nabekala pacimupando ica mbao nefyela ubushiku,nalimo bali mucitesheni ukupembelela ishitima nangula ndeke pantu bekele nga bantu  abashaishibana,"mupalile umwaku lolela ishitima umu kwena, bonse balemoneka bali pabulendo",bushe namayo uufwele ica buta aleshipula?,"efyo cipalile kwena, alemoneka anaka ukulolela, eico aisanga nashipula"
4444,bashitata babili nabeminina kunuma ya cimbayambaya eco babikileko ifintu ifilemoneka nalimo balekulikilako icidoli icapalana na umuntu,elo aba bashitata bakwete icidoli bafwele icisote cabu shima funde,"necimbayambaya bakwelelepo cintu ca kashika, bushe kuli namutekenya uule ensha palya beminine kunuma?",kwena bali pakati kamusebo nasambu ichimbayambaya cileenda  panono panono pakutila bepona,"awe babanefya kwesha esha aba bantu, icili conse icingalubana kuti bapona baicena"
4445,shitata umusungu uufwele ifya kashikila alemoneka aleshana uku kuntu alebombela panse,pantu alebombela pali no mupaipi wamakumbi makumbi uo bapeta bwino sana,uyu shitata alemoneka abombela muku kuula ifikulwa ifikalamba saana,nangula Uubika amapaipi ya menshi mufikulwa ,"eya, nimwe mwasosa..alemonekafye uubomba incito iyi fwaika ukubombela pafintu ifikalamba, nangu mi paipi shine"
4446,umukashana umusungu naiminina alelisha banco palya aleimba ulwimbo,natekanya nganshi mumilisishe yakwe elyo umo ali apalifye ilaiti ni pantu eminine ,"eya, balemu sanika ulubuto lwe laiti pakutila bonse abeshile mukutamba bapose amano ku uuleimba",oo epakutila bomfwikishe efyo aleimba pantu amano yonse yali kuli ena?,"eya, mwasosa, balefwaya palya aleimba yonse amenso yabantu yali pali ena"
4447,shitata umusungu alelolesha namayo mucikulwa eco bashitilamo ubwalwa,nalimo kuli ifyo namayo akwete ifyasenda amano yakwa shitata,"cacine kwena, nomba bushe shitata uyu talemu kumbwafye namayo?",kuti caba ngefyo fine pantu bashitata muli no  bwalwa balakumbwa nkumbwa,"iyoo kwena, mwaba incito mufikulwa bashitishamo ama bwalwa, fila leta ubwafya"
4448,abana abakashana babili abasungu bali kumbali yali bemba balepepekamo ifyoni ifile pupuka,nabafikokelela nganshi bali namukufika mu menshi,kwena nde cetekela balapilibuka palya tabalafika mu menshi,"nalimo balashalila apo mwasosela kwena, nomba abafyashi babo tabale moneka, bushe balifye beka abana aba babili",nde cetekela futi abafyashi babana aba tabali apatali nepo bale angalila abana aba
4449,shitata natolosha mpumpumpu uo ale ensha mumwela nenshita iya bushiku ,pantu aletolosha pali intambo babikile ukulangilila ukuti ukucila apa takuli bwino ku tanshi,nafwala neci mpompo icaku cingilila umutwe ngati apone pakutila eisanga mubusanso,nanguline engafwala  ifyakuicingliila  pantu imibutushishe yakwe taiweme iyo,"kucetekelafye epona pantu tacawame nga aisanga mubusanso, kuti acenenamo nabale tamba mumbali"
4450,shitata umusungu umukalamba ali mu bwato pali bemba alelolekesha pesumbu lyakwe,"cine, alelibebeta lintu talatendeka ukulibomfya","cine cine, limbi kuli pamo apa shili bwino epo alefwaya ukuwaminikisha, nakatula nakasuba inshita iyi","cacine, nakabala nganshi elo shikulu bantu ena alepekamya.insumbu lyakwe kukuloba isabi","iyo, ninjishiba alaloba ilingi isabi kabili namoneka ati kale atampa uyu umulimo uwakuloba ama Sabi"
